date,STATION,faw_obs,faw_model,residual
2020-08-30,Clay,0.661,0.625,0.035
2020-08-30,Colby,0.428,0.444,-0.015
2020-08-30,Corning 2NW,0.211,0.330,-0.120
2020-08-30,Elmdale 1SE,0.620,0.371,0.249
2020-08-30,Flickner Tech Farm,0.218,0.243,-0.025
2020-08-30,Garden City,0.339,0.441,-0.101
2020-08-30,Gove 5SE,0.653,0.638,0.015
2020-08-30,Gypsum,0.244,0.449,-0.205
2020-08-30,Harper,0.188,0.182,0.006
2020-08-30,Hays,0.534,0.530,0.003
2020-08-30,Hodgeman,0.391,0.351,0.040
2020-08-30,Hutchinson 10SW,0.234,0.163,0.070
2020-08-30,Jewell,0.292,0.282,0.010
2020-08-30,Lake City,0.225,0.449,-0.223
2020-08-30,Lakin,0.259,0.540,-0.281
2020-08-30,Lane,0.637,0.624,0.014
2020-08-30,Leoti,0.685,0.612,0.073
2020-08-30,Manhattan,0.538,0.494,0.044
2020-08-30,McPherson 1S,0.471,0.301,0.170
2020-08-30,Meade,0.232,0.407,-0.175
2020-08-30,Miami,0.179,0.253,-0.073
2020-08-30,Mitchell,0.470,0.444,0.026
2020-08-30,Moscow 10NW,0.442,0.406,0.036
2020-08-30,Norton 4SW,0.325,0.255,0.069
2020-08-30,Oberlin 7NE,0.320,0.352,-0.032
2020-08-30,Osborne,0.285,0.240,0.045
2020-08-30,Oskaloosa 1SE,0.362,0.384,-0.021
2020-08-30,Ottawa 2SE,0.198,0.199,-0.001
2020-08-30,Overbrook,0.423,0.405,0.018
2020-08-30,Parsons,0.083,0.081,0.002
2020-08-30,Phillipsburg 1SW,0.159,0.233,-0.074
2020-08-30,Richfield,0.378,0.404,-0.026
2020-08-30,Rossville 2SE,0.101,0.358,-0.257
2020-08-30,Roth Tech Farm,0.440,0.593,-0.153
2020-08-30,Russell Springs 3SW,0.183,0.304,-0.121
2020-08-30,Satanta,0.494,0.344,0.150
2020-08-30,Sedan,-0.012,0.117,-0.129
2020-08-30,Silver Lake 4E,0.416,0.331,0.084
2020-08-30,Tribune,0.492,0.480,0.012
2020-08-30,Viola,0.386,0.304,0.082
2020-08-30,Washington,0.542,0.421,0.121
2020-08-30,Willis Tech Farm,0.538,0.560,-0.022
2020-08-30,Woodson,0.313,0.152,0.162
2020-08-31,Ashland 8S,0.203,0.108,0.095
2020-08-31,Ashland Bottoms,0.396,0.541,-0.144
2020-08-31,Belleville 2W,0.163,0.325,-0.162
2020-08-31,Butler,0.285,0.337,-0.052
2020-08-31,Cherokee,0.087,0.130,-0.042
2020-08-31,Cheyenne,0.252,0.212,0.040
2020-08-31,Clay,0.637,0.602,0.035
2020-08-31,Colby,0.418,0.426,-0.008
2020-08-31,Corning 2NW,0.203,0.310,-0.107
2020-08-31,Elmdale 1SE,0.612,0.361,0.251
2020-08-31,Flickner Tech Farm,0.221,0.239,-0.018
2020-08-31,Garden City,0.309,0.417,-0.108
2020-08-31,Gove 5SE,0.620,0.613,0.007
2020-08-31,Gypsum,0.242,0.435,-0.193
2020-08-31,Harper,0.182,0.173,0.009
2020-08-31,Hays,0.508,0.512,-0.004
2020-08-31,Hodgeman,0.350,0.334,0.016
2020-08-31,Hutchinson 10SW,0.233,0.160,0.073
2020-08-31,Jewell,0.288,0.271,0.017
2020-08-31,Lake City,0.196,0.426,-0.230
2020-08-31,Lakin,0.239,0.514,-0.275
2020-08-31,Lane,0.640,0.597,0.043
2020-08-31,Leoti,0.672,0.585,0.087
2020-08-31,Manhattan,0.518,0.473,0.045
2020-08-31,McPherson 1S,0.476,0.294,0.182
2020-08-31,Meade,0.208,0.386,-0.177
2020-08-31,Miami,0.161,0.241,-0.081
2020-08-31,Mitchell,0.469,0.428,0.041
2020-08-31,Moscow 10NW,0.434,0.385,0.049
2020-08-31,Norton 4SW,0.315,0.246,0.069
2020-08-31,Oberlin 7NE,0.313,0.339,-0.026
2020-08-31,Osborne,0.281,0.231,0.050
2020-08-31,Oskaloosa 1SE,0.394,0.364,0.030
2020-08-31,Ottawa 2SE,0.200,0.190,0.010
2020-08-31,Overbrook,0.412,0.389,0.023
2020-08-31,Parsons,0.079,0.078,0.001
2020-08-31,Phillipsburg 1SW,0.155,0.224,-0.069
2020-08-31,Richfield,0.377,0.385,-0.008
2020-08-31,Rossville 2SE,0.077,0.340,-0.263
2020-08-31,Roth Tech Farm,0.452,0.564,-0.113
2020-08-31,Russell Springs 3SW,0.183,0.288,-0.105
2020-08-31,Satanta,0.486,0.324,0.162
2020-08-31,Sedan,-0.009,0.112,-0.121
2020-08-31,Silver Lake 4E,0.407,0.314,0.093
2020-08-31,Tribune,0.458,0.458,-0.000
2020-08-31,Viola,0.363,0.297,0.066
2020-08-31,Washington,0.529,0.403,0.126
2020-08-31,Willis Tech Farm,0.520,0.533,-0.012
2020-08-31,Woodson,0.295,0.149,0.147
2020-09-01,Ashland 8S,0.197,0.097,0.100
2020-09-01,Ashland Bottoms,0.387,0.520,-0.133
2020-09-01,Belleville 2W,0.143,0.311,-0.168
2020-09-01,Butler,0.277,0.332,-0.055
2020-09-01,Cherokee,0.092,0.124,-0.033
2020-09-01,Cheyenne,0.247,0.203,0.044
2020-09-01,Clay,0.616,0.579,0.036
2020-09-01,Colby,0.407,0.408,-0.001
2020-09-01,Corning 2NW,0.196,0.291,-0.094
2020-09-01,Elmdale 1SE,0.599,0.353,0.247
2020-09-01,Flickner Tech Farm,0.216,0.235,-0.019
2020-09-01,Garden City,0.278,0.392,-0.114
2020-09-01,Gove 5SE,0.582,0.589,-0.007
2020-09-01,Gypsum,0.236,0.422,-0.186
2020-09-01,Harper,0.177,0.167,0.010
2020-09-01,Hays,0.467,0.497,-0.029
2020-09-01,Hodgeman,0.311,0.317,-0.006
2020-09-01,Hutchinson 10SW,0.230,0.158,0.071
2020-09-01,Jewell,0.276,0.260,0.015
2020-09-01,Lake City,0.170,0.406,-0.236
2020-09-01,Lakin,0.220,0.486,-0.266
2020-09-01,Lane,0.617,0.569,0.048
2020-09-01,Leoti,0.655,0.556,0.099
2020-09-01,Manhattan,0.503,0.453,0.050
2020-09-01,McPherson 1S,0.474,0.288,0.186
2020-09-01,Meade,0.183,0.365,-0.182
2020-09-01,Miami,0.258,0.370,-0.112
2020-09-01,Mitchell,0.464,0.414,0.050
2020-09-01,Moscow 10NW,0.423,0.362,0.061
2020-09-01,Norton 4SW,0.304,0.238,0.067
2020-09-01,Oberlin 7NE,0.299,0.328,-0.029
2020-09-01,Osborne,0.274,0.224,0.050
2020-09-01,Oskaloosa 1SE,0.412,0.346,0.066
2020-09-01,Ottawa 2SE,0.201,0.182,0.019
2020-09-01,Overbrook,0.407,0.374,0.033
2020-09-01,Parsons,0.070,0.075,-0.005
2020-09-01,Phillipsburg 1SW,0.146,0.217,-0.071
2020-09-01,Richfield,0.368,0.364,0.005
2020-09-01,Rossville 2SE,0.103,0.395,-0.291
2020-09-01,Roth Tech Farm,0.450,0.535,-0.085
2020-09-01,Russell Springs 3SW,0.186,0.271,-0.085
2020-09-01,Satanta,0.479,0.303,0.175
2020-09-01,Sedan,-0.008,0.109,-0.117
2020-09-01,Silver Lake 4E,0.442,0.321,0.121
2020-09-01,Tribune,0.424,0.434,-0.009
2020-09-01,Viola,0.347,0.293,0.054
2020-09-01,Washington,0.511,0.386,0.125
2020-09-01,Willis Tech Farm,0.494,0.504,-0.011
2020-09-01,Woodson,0.283,0.147,0.137
2020-09-02,Ashland 8S,0.195,0.087,0.108
2020-09-02,Ashland Bottoms,0.381,0.502,-0.121
2020-09-02,Belleville 2W,0.125,0.300,-0.175
2020-09-02,Butler,0.273,0.327,-0.054
2020-09-02,Cherokee,0.090,0.119,-0.029
2020-09-02,Cheyenne,0.240,0.196,0.045
2020-09-02,Clay,0.602,0.560,0.042
2020-09-02,Colby,0.402,0.392,0.009
2020-09-02,Corning 2NW,0.195,0.275,-0.079
2020-09-02,Elmdale 1SE,0.593,0.345,0.247
2020-09-02,Flickner Tech Farm,0.218,0.233,-0.015
2020-09-02,Garden City,0.263,0.371,-0.108
2020-09-02,Gove 5SE,0.558,0.567,-0.009
2020-09-02,Gypsum,0.234,0.411,-0.177
2020-09-02,Harper,0.170,0.160,0.009
2020-09-02,Hays,0.434,0.481,-0.047
2020-09-02,Hodgeman,0.292,0.302,-0.010
2020-09-02,Hutchinson 10SW,0.228,0.179,0.049
2020-09-02,Jewell,0.267,0.251,0.016
2020-09-02,Lake City,0.158,0.387,-0.229
2020-09-02,Lakin,0.203,0.462,-0.258
2020-09-02,Lane,0.605,0.545,0.060
2020-09-02,Leoti,0.648,0.531,0.117
2020-09-02,Manhattan,0.493,0.437,0.057
2020-09-02,McPherson 1S,0.467,0.283,0.184
2020-09-02,Meade,0.177,0.347,-0.171
2020-09-02,Miami,0.241,0.357,-0.116
2020-09-02,Mitchell,0.464,0.401,0.063
2020-09-02,Moscow 10NW,0.421,0.344,0.077
2020-09-02,Norton 4SW,0.298,0.230,0.068
2020-09-02,Oberlin 7NE,0.292,0.317,-0.025
2020-09-02,Osborne,0.273,0.217,0.056
2020-09-02,Oskaloosa 1SE,0.397,0.331,0.067
2020-09-02,Ottawa 2SE,0.201,0.175,0.026
2020-09-02,Overbrook,0.405,0.361,0.044
2020-09-02,Parsons,0.061,0.073,-0.011
2020-09-02,Phillipsburg 1SW,0.146,0.210,-0.065
2020-09-02,Richfield,0.366,0.347,0.019
2020-09-02,Rossville 2SE,0.175,0.409,-0.234
2020-09-02,Roth Tech Farm,0.449,0.509,-0.060
2020-09-02,Russell Springs 3SW,0.184,0.256,-0.071
2020-09-02,Satanta,0.475,0.286,0.188
2020-09-02,Sedan,-0.006,0.106,-0.112
2020-09-02,Silver Lake 4E,0.496,0.312,0.184
2020-09-02,Tribune,0.407,0.413,-0.006
2020-09-02,Viola,0.329,0.288,0.041
2020-09-02,Washington,0.502,0.371,0.131
2020-09-02,Willis Tech Farm,0.483,0.480,0.003
2020-09-02,Woodson,0.268,0.146,0.123
2020-09-03,Ashland 8S,0.191,0.078,0.113
2020-09-03,Ashland Bottoms,0.374,0.486,-0.113
2020-09-03,Belleville 2W,0.102,0.289,-0.187
2020-09-03,Butler,0.267,0.323,-0.056
2020-09-03,Cherokee,0.090,0.114,-0.024
2020-09-03,Cheyenne,0.241,0.190,0.051
2020-09-03,Clay,0.578,0.542,0.036
2020-09-03,Colby,0.395,0.379,0.016
2020-09-03,Corning 2NW,0.190,0.262,-0.072
2020-09-03,Elmdale 1SE,0.583,0.340,0.243
2020-09-03,Flickner Tech Farm,0.214,0.231,-0.016
2020-09-03,Garden City,0.239,0.353,-0.115
2020-09-03,Gove 5SE,0.520,0.547,-0.027
2020-09-03,Gypsum,0.225,0.401,-0.176
2020-09-03,Harper,0.176,0.221,-0.045
2020-09-03,Hays,0.391,0.466,-0.075
2020-09-03,Hodgeman,0.256,0.287,-0.031
2020-09-03,Hutchinson 10SW,0.228,0.176,0.051
2020-09-03,Jewell,0.250,0.243,0.007
2020-09-03,Lake City,0.145,0.368,-0.223
2020-09-03,Lakin,0.182,0.441,-0.259
2020-09-03,Lane,0.590,0.523,0.067
2020-09-03,Leoti,0.648,0.509,0.139
2020-09-03,Manhattan,0.482,0.423,0.059
2020-09-03,McPherson 1S,0.463,0.279,0.184
2020-09-03,Meade,0.156,0.332,-0.176
2020-09-03,Miami,0.218,0.345,-0.127
2020-09-03,Mitchell,0.462,0.389,0.072
2020-09-03,Moscow 10NW,0.418,0.328,0.090
2020-09-03,Norton 4SW,0.294,0.223,0.070
2020-09-03,Oberlin 7NE,0.289,0.308,-0.019
2020-09-03,Osborne,0.271,0.211,0.060
2020-09-03,Oskaloosa 1SE,0.375,0.319,0.056
2020-09-03,Ottawa 2SE,0.201,0.171,0.031
2020-09-03,Overbrook,0.395,0.351,0.044
2020-09-03,Parsons,0.460,0.299,0.161
2020-09-03,Phillipsburg 1SW,0.143,0.204,-0.061
2020-09-03,Richfield,0.360,0.333,0.027
2020-09-03,Rossville 2SE,0.144,0.395,-0.251
2020-09-03,Roth Tech Farm,0.448,0.487,-0.040
2020-09-03,Russell Springs 3SW,0.187,0.244,-0.057
2020-09-03,Satanta,0.467,0.272,0.195
2020-09-03,Sedan,-0.007,0.146,-0.153
2020-09-03,Silver Lake 4E,0.479,0.301,0.177
2020-09-03,Tribune,0.384,0.395,-0.011
2020-09-03,Viola,0.342,0.303,0.039
2020-09-03,Washington,0.481,0.358,0.124
2020-09-03,Willis Tech Farm,0.459,0.459,0.000
2020-09-03,Woodson,0.247,0.145,0.102
2020-09-04,Ashland 8S,0.187,0.070,0.118
2020-09-04,Ashland Bottoms,0.356,0.473,-0.117
2020-09-04,Belleville 2W,0.078,0.279,-0.201
2020-09-04,Butler,0.262,0.319,-0.057
2020-09-04,Cherokee,0.102,0.113,-0.011
2020-09-04,Cheyenne,0.234,0.186,0.048
2020-09-04,Clay,0.555,0.526,0.029
2020-09-04,Colby,0.381,0.367,0.014
2020-09-04,Corning 2NW,0.179,0.252,-0.073
2020-09-04,Elmdale 1SE,0.565,0.335,0.230
2020-09-04,Flickner Tech Farm,0.210,0.228,-0.018
2020-09-04,Garden City,0.218,0.337,-0.119
2020-09-04,Gove 5SE,0.475,0.528,-0.053
2020-09-04,Gypsum,0.211,0.393,-0.181
2020-09-04,Harper,0.176,0.211,-0.036
2020-09-04,Hays,0.350,0.451,-0.100
2020-09-04,Hodgeman,0.222,0.273,-0.051
2020-09-04,Hutchinson 10SW,0.228,0.173,0.054
2020-09-04,Jewell,0.231,0.236,-0.005
2020-09-04,Lake City,0.127,0.348,-0.221
2020-09-04,Lakin,0.163,0.423,-0.260
2020-09-04,Lane,0.576,0.504,0.072
2020-09-04,Leoti,0.622,0.490,0.133
2020-09-04,Manhattan,0.463,0.410,0.053
2020-09-04,McPherson 1S,0.448,0.275,0.173
2020-09-04,Meade,0.136,0.318,-0.183
2020-09-04,Miami,0.201,0.335,-0.134
2020-09-04,Mitchell,0.452,0.378,0.073
2020-09-04,Moscow 10NW,0.401,0.316,0.086
2020-09-04,Norton 4SW,0.283,0.217,0.067
2020-09-04,Oberlin 7NE,0.279,0.299,-0.020
2020-09-04,Osborne,0.261,0.205,0.056
2020-09-04,Oskaloosa 1SE,0.355,0.309,0.046
2020-09-04,Ottawa 2SE,0.198,0.168,0.031
2020-09-04,Overbrook,0.381,0.343,0.038
2020-09-04,Parsons,0.435,0.293,0.141
2020-09-04,Phillipsburg 1SW,0.136,0.198,-0.062
2020-09-04,Richfield,0.348,0.322,0.026
2020-09-04,Rossville 2SE,0.109,0.384,-0.275
2020-09-04,Roth Tech Farm,0.441,0.468,-0.027
2020-09-04,Russell Springs 3SW,0.178,0.234,-0.056
2020-09-04,Satanta,0.456,0.261,0.196
2020-09-04,Sedan,-0.003,0.142,-0.146
2020-09-04,Silver Lake 4E,0.458,0.293,0.165
2020-09-04,Tribune,0.358,0.380,-0.022
2020-09-04,Viola,0.318,0.296,0.022
2020-09-04,Washington,0.457,0.346,0.111
2020-09-04,Willis Tech Farm,0.428,0.440,-0.012
2020-09-04,Woodson,0.221,0.146,0.075
2020-09-05,Ashland 8S,0.187,0.062,0.126
2020-09-05,Ashland Bottoms,0.350,0.460,-0.110
2020-09-05,Belleville 2W,0.060,0.269,-0.209
2020-09-05,Butler,0.254,0.314,-0.060
2020-09-05,Cherokee,0.101,0.114,-0.013
2020-09-05,Cheyenne,0.233,0.183,0.049
2020-09-05,Clay,0.534,0.510,0.023
2020-09-05,Colby,0.376,0.357,0.019
2020-09-05,Corning 2NW,0.167,0.243,-0.076
2020-09-05,Elmdale 1SE,0.558,0.330,0.227
2020-09-05,Flickner Tech Farm,0.209,0.225,-0.017
2020-09-05,Garden City,0.213,0.323,-0.110
2020-09-05,Gove 5SE,0.439,0.511,-0.072
2020-09-05,Gypsum,0.203,0.384,-0.180
2020-09-05,Harper,0.173,0.200,-0.028
2020-09-05,Hays,0.318,0.434,-0.116
2020-09-05,Hodgeman,0.200,0.259,-0.059
2020-09-05,Hutchinson 10SW,0.229,0.170,0.059
2020-09-05,Jewell,0.214,0.228,-0.014
2020-09-05,Lake City,0.113,0.329,-0.216
2020-09-05,Lakin,0.151,0.407,-0.256
2020-09-05,Lane,0.565,0.485,0.080
2020-09-05,Leoti,0.624,0.473,0.151
2020-09-05,Manhattan,0.451,0.399,0.052
2020-09-05,McPherson 1S,0.446,0.270,0.176
2020-09-05,Meade,0.120,0.306,-0.186
2020-09-05,Miami,0.183,0.326,-0.143
2020-09-05,Mitchell,0.451,0.367,0.083
2020-09-05,Moscow 10NW,0.400,0.305,0.096
2020-09-05,Norton 4SW,0.279,0.210,0.069
2020-09-05,Oberlin 7NE,0.276,0.291,-0.015
2020-09-05,Osborne,0.259,0.199,0.059
2020-09-05,Oskaloosa 1SE,0.337,0.300,0.037
2020-09-05,Ottawa 2SE,0.198,0.165,0.033
2020-09-05,Overbrook,0.369,0.336,0.033
2020-09-05,Parsons,0.412,0.290,0.122
2020-09-05,Phillipsburg 1SW,0.133,0.191,-0.058
2020-09-05,Richfield,0.344,0.312,0.032
2020-09-05,Rossville 2SE,0.081,0.374,-0.293
2020-09-05,Roth Tech Farm,0.440,0.450,-0.010
2020-09-05,Russell Springs 3SW,0.179,0.225,-0.046
2020-09-05,Satanta,0.451,0.250,0.201
2020-09-05,Sedan,-0.003,0.139,-0.142
2020-09-05,Silver Lake 4E,0.443,0.285,0.158
2020-09-05,Tribune,0.344,0.367,-0.022
2020-09-05,Viola,0.295,0.289,0.006
2020-09-05,Washington,0.436,0.335,0.102
2020-09-05,Willis Tech Farm,0.402,0.423,-0.022
2020-09-05,Woodson,0.199,0.148,0.051
2020-09-06,Ashland 8S,0.187,0.054,0.133
2020-09-06,Ashland Bottoms,0.344,0.446,-0.103
2020-09-06,Belleville 2W,0.044,0.258,-0.215
2020-09-06,Butler,0.246,0.308,-0.062
2020-09-06,Cherokee,0.094,0.116,-0.022
2020-09-06,Cheyenne,0.235,0.181,0.054
2020-09-06,Clay,0.512,0.494,0.019
2020-09-06,Colby,0.370,0.347,0.023
2020-09-06,Corning 2NW,0.163,0.233,-0.069
2020-09-06,Elmdale 1SE,0.546,0.325,0.222
2020-09-06,Flickner Tech Farm,0.205,0.222,-0.016
2020-09-06,Garden City,0.208,0.309,-0.101
2020-09-06,Gove 5SE,0.405,0.493,-0.088
2020-09-06,Gypsum,0.192,0.374,-0.182
2020-09-06,Harper,0.169,0.189,-0.020
2020-09-06,Hays,0.277,0.417,-0.140
2020-09-06,Hodgeman,0.185,0.245,-0.060
2020-09-06,Hutchinson 10SW,0.230,0.165,0.064
2020-09-06,Jewell,0.198,0.219,-0.021
2020-09-06,Lake City,0.100,0.309,-0.210
2020-09-06,Lakin,0.140,0.392,-0.252
2020-09-06,Lane,0.551,0.467,0.084
2020-09-06,Leoti,0.624,0.456,0.167
2020-09-06,Manhattan,0.443,0.387,0.056
2020-09-06,McPherson 1S,0.444,0.265,0.179
2020-09-06,Meade,0.106,0.294,-0.188
2020-09-06,Miami,0.170,0.317,-0.146
2020-09-06,Mitchell,0.449,0.356,0.093
2020-09-06,Moscow 10NW,0.398,0.295,0.103
2020-09-06,Norton 4SW,0.278,0.203,0.075
2020-09-06,Oberlin 7NE,0.275,0.283,-0.008
2020-09-06,Osborne,0.256,0.192,0.064
2020-09-06,Oskaloosa 1SE,0.330,0.291,0.039
2020-09-06,Ottawa 2SE,0.199,0.162,0.037
2020-09-06,Overbrook,0.360,0.327,0.033
2020-09-06,Parsons,0.387,0.288,0.099
2020-09-06,Phillipsburg 1SW,0.134,0.184,-0.050
2020-09-06,Richfield,0.339,0.304,0.035
2020-09-06,Rossville 2SE,0.057,0.362,-0.305
2020-09-06,Roth Tech Farm,0.439,0.433,0.006
2020-09-06,Russell Springs 3SW,0.179,0.217,-0.038
2020-09-06,Satanta,0.445,0.241,0.204
2020-09-06,Sedan,-0.001,0.135,-0.136
2020-09-06,Silver Lake 4E,0.426,0.276,0.150
2020-09-06,Tribune,0.333,0.354,-0.021
2020-09-06,Viola,0.270,0.281,-0.010
2020-09-06,Washington,0.418,0.322,0.096
2020-09-06,Willis Tech Farm,0.365,0.408,-0.042
2020-09-06,Woodson,0.184,0.149,0.035
2020-09-07,Ashland 8S,0.184,0.047,0.137
2020-09-07,Ashland Bottoms,0.327,0.432,-0.105
2020-09-07,Belleville 2W,0.025,0.247,-0.222
2020-09-07,Butler,0.235,0.302,-0.067
2020-09-07,Cherokee,0.085,0.117,-0.032
2020-09-07,Cheyenne,0.232,0.179,0.052
2020-09-07,Clay,0.489,0.477,0.012
2020-09-07,Colby,0.361,0.338,0.023
2020-09-07,Corning 2NW,0.158,0.222,-0.063
2020-09-07,Elmdale 1SE,0.535,0.318,0.217
2020-09-07,Flickner Tech Farm,0.199,0.218,-0.019
2020-09-07,Garden City,0.202,0.296,-0.094
2020-09-07,Gove 5SE,0.368,0.475,-0.107
2020-09-07,Gypsum,0.182,0.364,-0.183
2020-09-07,Harper,0.161,0.177,-0.017
2020-09-07,Hays,0.225,0.399,-0.174
2020-09-07,Hodgeman,0.168,0.230,-0.062
2020-09-07,Hutchinson 10SW,0.229,0.160,0.068
2020-09-07,Jewell,0.179,0.210,-0.031
2020-09-07,Lake City,0.088,0.291,-0.202
2020-09-07,Lakin,0.131,0.378,-0.247
2020-09-07,Lane,0.534,0.450,0.084
2020-09-07,Leoti,0.604,0.441,0.163
2020-09-07,Manhattan,0.434,0.374,0.060
2020-09-07,McPherson 1S,0.434,0.260,0.174
2020-09-07,Meade,0.087,0.283,-0.196
2020-09-07,Miami,0.154,0.306,-0.152
2020-09-07,Mitchell,0.440,0.344,0.097
2020-09-07,Moscow 10NW,0.386,0.286,0.100
2020-09-07,Norton 4SW,0.271,0.196,0.075
2020-09-07,Oberlin 7NE,0.268,0.275,-0.007
2020-09-07,Osborne,0.249,0.185,0.064
2020-09-07,Oskaloosa 1SE,0.312,0.279,0.033
2020-09-07,Ottawa 2SE,0.199,0.157,0.042
2020-09-07,Overbrook,0.348,0.317,0.031
2020-09-07,Parsons,0.359,0.283,0.076
2020-09-07,Phillipsburg 1SW,0.132,0.177,-0.045
2020-09-07,Richfield,0.329,0.297,0.033
2020-09-07,Rossville 2SE,0.038,0.350,-0.312
2020-09-07,Roth Tech Farm,0.436,0.417,0.018
2020-09-07,Russell Springs 3SW,0.175,0.210,-0.035
2020-09-07,Satanta,0.435,0.232,0.203
2020-09-07,Sedan,-0.002,0.130,-0.132
2020-09-07,Silver Lake 4E,0.403,0.266,0.136
2020-09-07,Tribune,0.321,0.343,-0.023
2020-09-07,Viola,0.247,0.272,-0.025
2020-09-07,Washington,0.399,0.309,0.090
2020-09-07,Willis Tech Farm,0.332,0.393,-0.061
2020-09-07,Woodson,0.169,0.148,0.021
2020-09-08,Ashland 8S,0.180,0.040,0.140
2020-09-08,Ashland Bottoms,0.312,0.418,-0.106
2020-09-08,Belleville 2W,0.007,0.235,-0.228
2020-09-08,Butler,0.223,0.295,-0.072
2020-09-08,Cherokee,0.073,0.116,-0.043
2020-09-08,Cheyenne,0.222,0.178,0.043
2020-09-08,Clay,0.467,0.461,0.007
2020-09-08,Colby,0.354,0.329,0.025
2020-09-08,Corning 2NW,0.141,0.210,-0.069
2020-09-08,Elmdale 1SE,0.522,0.310,0.212
2020-09-08,Flickner Tech Farm,0.194,0.213,-0.019
2020-09-08,Garden City,0.195,0.284,-0.089
2020-09-08,Gove 5SE,0.341,0.458,-0.118
2020-09-08,Gypsum,0.169,0.354,-0.186
2020-09-08,Harper,0.155,0.166,-0.012
2020-09-08,Hays,0.184,0.381,-0.196
2020-09-08,Hodgeman,0.155,0.216,-0.061
2020-09-08,Hutchinson 10SW,0.222,0.156,0.067
2020-09-08,Jewell,0.161,0.201,-0.040
2020-09-08,Lake City,0.074,0.273,-0.199
2020-09-08,Lakin,0.125,0.365,-0.241
2020-09-08,Lane,0.520,0.433,0.087
2020-09-08,Leoti,0.599,0.428,0.171
2020-09-08,Manhattan,0.425,0.360,0.064
2020-09-08,McPherson 1S,0.426,0.254,0.172
2020-09-08,Meade,0.075,0.272,-0.197
2020-09-08,Miami,0.140,0.294,-0.154
2020-09-08,Mitchell,0.431,0.332,0.099
2020-09-08,Moscow 10NW,0.376,0.278,0.098
2020-09-08,Norton 4SW,0.260,0.189,0.071
2020-09-08,Oberlin 7NE,0.258,0.340,-0.082
2020-09-08,Osborne,0.238,0.177,0.061
2020-09-08,Oskaloosa 1SE,0.300,0.267,0.033
2020-09-08,Ottawa 2SE,0.197,0.151,0.047
2020-09-08,Overbrook,0.336,0.307,0.030
2020-09-08,Parsons,0.330,0.277,0.053
2020-09-08,Phillipsburg 1SW,0.127,0.169,-0.042
2020-09-08,Richfield,0.321,0.290,0.031
2020-09-08,Rossville 2SE,0.025,0.337,-0.311
2020-09-08,Roth Tech Farm,0.430,0.403,0.027
2020-09-08,Russell Springs 3SW,0.167,0.203,-0.036
2020-09-08,Satanta,0.427,0.224,0.203
2020-09-08,Sedan,-0.002,0.123,-0.125
2020-09-08,Silver Lake 4E,0.379,0.255,0.124
2020-09-08,Tribune,0.308,0.333,-0.025
2020-09-08,Viola,0.228,0.264,-0.035
2020-09-08,Washington,0.380,0.296,0.084
2020-09-08,Willis Tech Farm,0.311,0.379,-0.068
2020-09-08,Woodson,0.158,0.145,0.012
2020-09-09,Ashland 8S,0.160,0.054,0.106
2020-09-09,Ashland Bottoms,0.288,0.403,-0.116
2020-09-09,Belleville 2W,0.307,0.353,-0.046
2020-09-09,Butler,0.241,0.324,-0.084
2020-09-09,Cherokee,0.065,0.112,-0.048
2020-09-09,Cheyenne,0.185,0.195,-0.010
2020-09-09,Clay,0.464,0.455,0.010
2020-09-09,Colby,0.441,0.408,0.034
2020-09-09,Corning 2NW,0.122,0.198,-0.076
2020-09-09,Elmdale 1SE,0.508,0.322,0.186
2020-09-09,Flickner Tech Farm,0.216,0.305,-0.089
2020-09-09,Garden City,0.345,0.523,-0.178
2020-09-09,Gove 5SE,0.797,0.556,0.241
2020-09-09,Gypsum,0.210,0.440,-0.230
2020-09-09,Harper,0.147,0.156,-0.008
2020-09-09,Hays,0.178,0.386,-0.208
2020-09-09,Hodgeman,0.157,0.228,-0.071
2020-09-09,Hutchinson 10SW,0.198,0.151,0.048
2020-09-09,Jewell,0.169,0.284,-0.114
2020-09-09,Lake City,0.063,0.256,-0.193
2020-09-09,Lakin,0.304,0.594,-0.290
2020-09-09,Lane,0.573,0.586,-0.013
2020-09-09,Manhattan,0.413,0.347,0.066
2020-09-09,McPherson 1S,0.426,0.306,0.120
2020-09-09,Meade,0.226,0.411,-0.185
2020-09-09,Miami,0.130,0.282,-0.152
2020-09-09,Mitchell,0.458,0.363,0.096
2020-09-09,Moscow 10NW,0.439,0.492,-0.053
2020-09-09,Norton 4SW,0.248,0.223,0.025
2020-09-09,Oberlin 7NE,0.230,0.441,-0.211
2020-09-09,Osborne,0.267,0.337,-0.070
2020-09-09,Oskaloosa 1SE,0.288,0.255,0.033
2020-09-09,Ottawa 2SE,0.186,0.143,0.042
2020-09-09,Overbrook,0.347,0.307,0.040
2020-09-09,Parsons,0.456,0.471,-0.015
2020-09-09,Phillipsburg 1SW,0.107,0.223,-0.116
2020-09-09,Richfield,0.510,0.456,0.054
2020-09-09,Rossville 2SE,0.021,0.323,-0.302
2020-09-09,Roth Tech Farm,0.408,0.619,-0.211
2020-09-09,Russell Springs 3SW,0.138,0.320,-0.182
2020-09-09,Satanta,0.569,0.399,0.170
2020-09-09,Sedan,-0.015,0.288,-0.303
2020-09-09,Silver Lake 4E,0.366,0.244,0.122
2020-09-09,Tribune,0.284,0.407,-0.123
2020-09-09,Viola,0.212,0.255,-0.042
